symbol,total_trades,winning_trades,losing_trades,hit_rate,avg_win_pct,avg_loss_pct,max_win_pct,max_loss_pct,win_loss_ratio,profit_factor,expected_value_pct,avg_mfe_pct,avg_mae_pct,mfe_mae_ratio,avg_holding_days,sharpe_ratio,sortino_ratio,max_drawdown_pct,annualized_return_pct,buy_hold_return_pct,strategy_return_pct,outperformance_pct,trades,market_cap_cr,sector,industry,pe_ratio,pb_ratio,debt_to_equity,roe
GEEKAYWIRE.NS,5,3,2,60.0,121.83,-9.29,315.63,-9.73,13.12,19.68,69.39,124.93,-7.34,17.02,310.8,0.56,158.54,9.73,44.52,525.84,430.4,-95.44,"[{'entry_time': datetime.date(2023, 9, 29), 'entry_price': 60.139259338378906, 'exit_time': datetime.date(2025, 2, 21), 'exit_price': 81.1500015258789, 'max_gain_pct': 127.90467021364724, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 34.93681568188458, 'holding_days': 511}, {'entry_time': datetime.date(2025, 3, 3), 'entry_price': 79.08999633789062, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(72.08999633789062), 'max_gain_pct': 6.03110948707392, 'max_loss_pct': -14.110502654516226, 'shares': 1, 'profit_pct': np.float64(-8.850676854370295), 'holding_days': 88}]",376.272,Industrials,Electrical Equipment & Parts,10.38961,2.7443209,74.637,0.32719
LOWVOL.NS,5,1,4,20.0,4.56,-3.41,4.56,-7.78,1.34,0.33,-1.81,1.42,-2.73,0.52,27.2,-0.43,-0.59,13.13,-7.5,8.68,-9.16,-17.84,"[{'entry_time': datetime.date(2025, 3, 27), 'entry_price': 191.60000610351562, 'exit_time': datetime.date(2025, 4, 7), 'exit_price': 182.27000427246094, 'max_gain_pct': 0, 'max_loss_pct': -4.869520633529611, 'shares': 1, 'profit_pct': -4.869520633529611, 'holding_days': 11}, {'entry_time': datetime.date(2025, 4, 15), 'entry_price': 191.02999877929688, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(199.75), 'max_gain_pct': 6.004293196878877, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(4.564728721365707), 'holding_days': 45}]",0.0,Unknown,Unknown,32.48501,0.0,0.0,0.0
SHREEPUSHK.NS,1,1,0,100.0,76.4,0.0,76.4,0.0,inf,inf,76.4,118.52,-17.35,6.83,827.0,0.0,0.0,0.0,13.34,206.03,76.4,-129.63,"[{'entry_time': datetime.date(2023, 2, 23), 'entry_price': 170.6214599609375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(300.9700012207031), 'max_gain_pct': 118.52468393417617, 'max_loss_pct': -17.351076494690325, 'shares': 1, 'profit_pct': np.float64(76.39633448782348), 'holding_days': 827}]",981.255168,Basic Materials,Specialty Chemicals,16.663372,1.8189011,19.195,0.11579
TATASTEEL.NS,7,3,4,42.86,40.63,-13.45,98.31,-21.05,3.02,2.27,9.73,28.54,-9.32,3.06,173.57,0.25,1.49,25.65,7.25,646.39,37.34,-609.05,"[{'entry_time': datetime.date(2025, 2, 11), 'entry_price': 130.11000061035156, 'exit_time': datetime.date(2025, 4, 4), 'exit_price': 140.38999938964844, 'max_gain_pct': 22.235026162531256, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 7.901005865093354, 'holding_days': 52}, {'entry_time': datetime.date(2025, 4, 21), 'entry_price': 139.17999267578125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(161.02000427246094), 'max_gain_pct': 17.200749893107343, 'max_loss_pct': -0.7328560621841185, 'shares': 1, 'profit_pct': np.float64(15.691918915066932), 'holding_days': 39}]",200795.9732224,Basic Materials,Steel,58.759125,2.2045434,103.775,0.03454
MSPL.NS,3,3,0,100.0,19.91,0.0,39.07,0.0,inf,inf,19.91,61.68,-10.61,5.81,159.33,1.32,0.0,0.0,12.18,311.03,68.33,-242.7,"[{'entry_time': datetime.date(2024, 3, 27), 'entry_price': 29.799999237060547, 'exit_time': datetime.date(2025, 1, 31), 'exit_price': 35.310001373291016, 'max_gain_pct': 112.04698068623846, 'max_loss_pct': -20.80536581987639, 'shares': 1, 'profit_pct': 18.489940527844027, 'holding_days': 310}, {'entry_time': datetime.date(2025, 4, 11), 'entry_price': 27.360000610351562, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(27.950000762939453), 'max_gain_pct': 5.628651220117508, 'max_loss_pct': -11.038013122781383, 'shares': 1, 'profit_pct': np.float64(2.1564332581362082), 'holding_days': 49}]",1567.1937024,Basic Materials,Steel,64.30232,1.8390422,127.163,0.0
SOMATEX.NS,5,4,1,80.0,162.72,-25.97,280.51,-25.97,6.27,25.07,124.98,197.68,-16.29,12.13,281.2,1.22,inf,25.97,114.24,1628.68,2872.26,1243.58,"[{'entry_time': datetime.date(2023, 6, 12), 'entry_price': 27.149999618530273, 'exit_time': datetime.date(2024, 1, 23), 'exit_price': 20.100000381469727, 'max_gain_pct': 7.55064888844427, 'max_loss_pct': -32.044195130127896, 'shares': 1, 'profit_pct': -25.96684838348513, 'holding_days': 225}, {'entry_time': datetime.date(2024, 2, 2), 'entry_price': 21.25, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(45.810001373291016), 'max_gain_pct': 209.64707318474262, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(115.57647705078125), 'holding_days': 483}]",151.6214784,Consumer Cyclical,Textile Manufacturing,1.7158879,0.87240803,1.844,0.56233
PVP.NS,4,3,1,75.0,79.4,-18.66,232.6,-18.66,4.26,12.77,54.88,96.77,-14.19,6.82,192.25,0.53,inf,18.66,36.46,204.39,185.81,-18.58,"[{'entry_time': datetime.date(2024, 3, 15), 'entry_price': 31.549999237060547, 'exit_time': datetime.date(2024, 9, 20), 'exit_price': 31.8700008392334, 'max_gain_pct': 32.64659108124967, 'max_loss_pct': -29.635495087866808, 'shares': 1, 'profit_pct': 1.0142681772142745, 'holding_days': 189}, {'entry_time': datetime.date(2024, 10, 8), 'entry_price': 29.0, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(23.59000015258789), 'max_gain_pct': 20.551720980940193, 'max_loss_pct': -24.827588837722253, 'shares': 1, 'profit_pct': np.float64(-18.655171887627965), 'holding_days': 234}]",612.72704,Industrials,Conglomerates,195.91667,2.9464846,10.556,-0.03806
SUVIDHAA.NS,9,1,8,11.11,106.98,-22.52,106.98,-38.24,4.75,0.59,-8.14,21.57,-25.86,0.83,111.33,-0.19,-0.83,74.88,-31.28,-77.98,-74.88,3.1,"[{'entry_time': datetime.date(2024, 2, 6), 'entry_price': 7.400000095367432, 'exit_time': datetime.date(2024, 3, 14), 'exit_price': 5.5, 'max_gain_pct': 9.459463203797943, 'max_loss_pct': -27.02702667871647, 'shares': 1, 'profit_pct': -25.675676633529704, 'holding_days': 37}, {'entry_time': datetime.date(2024, 4, 29), 'entry_price': 5.949999809265137, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(3.819999933242798), 'max_gain_pct': 22.184877545809627, 'max_loss_pct': -41.17646870257173, 'shares': 1, 'profit_pct': np.float64(-35.79831839163382), 'holding_days': 396}]",80.3560832,Technology,Information Technology Services,0,2.1055524,9.161,-0.35196
LINDEINDIA.NS,2,1,1,50.0,19.38,-11.55,19.38,-11.55,1.68,1.68,3.92,10.49,-11.69,0.9,71.0,0.25,inf,11.55,1.21,716.47,5.6,-710.87,"[{'entry_time': datetime.date(2024, 11, 28), 'entry_price': 6951.89990234375, 'exit_time': datetime.date(2024, 12, 27), 'exit_price': 6149.2998046875, 'max_gain_pct': 0.27330658189704915, 'max_loss_pct': -11.545046806350923, 'shares': 1, 'profit_pct': -11.545046806350923, 'holding_days': 29}, {'entry_time': datetime.date(2025, 2, 6), 'entry_price': 6286.85009765625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(7505.5), 'max_gain_pct': 20.70432541136948, 'max_loss_pct': -11.829456464847999, 'shares': 1, 'profit_pct': np.float64(19.38410942545083), 'holding_days': 113}]",63963.1491072,Basic Materials,Specialty Chemicals,140.73935,16.74982,1.109,0.12481
SHAKTIPUMP.NS,3,1,2,33.33,1106.13,-11.99,1106.13,-21.68,92.27,46.13,360.72,601.95,-11.16,53.95,359.33,0.68,37.2,23.48,63.31,2307.47,822.93,-1484.54,"[{'entry_time': datetime.date(2022, 4, 6), 'entry_price': 85.37054443359375, 'exit_time': datetime.date(2022, 11, 14), 'exit_price': 66.85832977294922, 'max_gain_pct': 12.126817119476433, 'max_loss_pct': -21.684545628081857, 'shares': 1, 'profit_pct': -21.684545628081857, 'holding_days': 222}, {'entry_time': datetime.date(2023, 1, 27), 'entry_price': 71.01666259765625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(856.5499877929688), 'max_gain_pct': 1793.7104707456663, 'max_loss_pct': -6.805907332555819, 'shares': 1, 'profit_pct': np.float64(1106.1253746120665), 'holding_days': 854}]",10302.083072,Industrials,Specialty Industrial Machinery,25.198473,8.871911,14.615,0.42608002
DELHIVERY.NS,4,2,2,50.0,18.9,-22.18,19.06,-31.94,0.85,0.85,-1.64,18.34,-12.08,1.52,181.75,-0.08,-0.17,40.39,-6.52,-4.42,-15.72,-11.3,"[{'entry_time': datetime.date(2024, 12, 16), 'entry_price': 393.04998779296875, 'exit_time': datetime.date(2025, 2, 18), 'exit_price': 267.5, 'max_gain_pct': 0, 'max_loss_pct': -32.260524546755136, 'shares': 1, 'profit_pct': -31.94249884040187, 'holding_days': 64}, {'entry_time': datetime.date(2025, 4, 24), 'entry_price': 300.70001220703125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(358.0), 'max_gain_pct': 20.73494281836267, 'max_loss_pct': -0.16627867632268375, 'shares': 1, 'profit_pct': np.float64(19.055532247041562), 'holding_days': 36}]",26754.9999104,Industrials,Integrated Freight & Logistics,166.76743,2.8434458,15.072,0.01745
SUPRIYA.NS,2,1,1,50.0,271.96,-16.1,271.96,-16.1,16.9,16.9,127.93,163.42,-13.0,12.57,448.0,0.89,inf,16.1,47.26,123.59,212.08,88.49,"[{'entry_time': datetime.date(2022, 6, 29), 'entry_price': 352.0146789550781, 'exit_time': datetime.date(2022, 9, 28), 'exit_price': 295.3540954589844, 'max_gain_pct': 12.309219990226113, 'max_loss_pct': -16.09608544288132, 'shares': 1, 'profit_pct': -16.09608544288132, 'holding_days': 91}, {'entry_time': datetime.date(2023, 3, 17), 'entry_price': 194.6436767578125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(724.0), 'max_gain_pct': 314.5266823077275, 'max_loss_pct': -9.907834390390594, 'shares': 1, 'profit_pct': np.float64(271.961736471329), 'holding_days': 805}]",5858.3433216,Healthcare,Biotechnology,31.120138,6.494179,0.608,0.0
JETFREIGHT.NS,1,0,1,0.0,0.0,-33.09,0.0,-33.09,0.0,0.0,-33.09,6.81,-57.87,0.12,1065.0,0.0,-inf,33.09,-10.7,-26.67,-33.09,-6.42,"[{'entry_time': datetime.date(2022, 6, 30), 'entry_price': 22.192840576171875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(14.850000381469727), 'max_gain_pct': 6.809334240905372, 'max_loss_pct': -57.86929415647367, 'shares': 1, 'profit_pct': np.float64(-33.086527024332554), 'holding_days': 1065}]",69.2808768,Industrials,Integrated Freight & Logistics,8.026882,1.0899402,95.725,0.0
DABUR.NS,4,2,2,50.0,6.93,-8.81,10.87,-10.71,0.79,0.79,-0.94,11.53,-7.0,1.65,253.5,-0.11,-0.5,10.72,-1.15,-1.97,-5.1,-3.13,"[{'entry_time': datetime.date(2025, 1, 21), 'entry_price': 521.25, 'exit_time': datetime.date(2025, 4, 3), 'exit_price': 465.3999938964844, 'max_gain_pct': 3.798558809202638, 'max_loss_pct': -10.71462946830036, 'shares': 1, 'profit_pct': -10.71462946830036, 'holding_days': 72}, {'entry_time': datetime.date(2025, 5, 14), 'entry_price': 468.95001220703125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(482.95001220703125), 'max_gain_pct': 3.358566923983087, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(2.985392821318299), 'holding_days': 16}]",85953.3541376,Consumer Defensive,Household & Personal Products,48.582916,7.9158955,8.478,0.1618
NEWGEN.NS,3,3,0,100.0,168.96,0.0,479.7,0.0,inf,inf,168.96,253.12,-2.98,85.04,310.33,0.77,0.0,0.0,55.89,837.47,647.62,-189.85,"[{'entry_time': datetime.date(2024, 12, 2), 'entry_price': 1176.5999755859375, 'exit_time': datetime.date(2025, 1, 21), 'exit_price': 1311.3499755859375, 'max_gain_pct': 49.23508931229053, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 11.452490463710536, 'holding_days': 50}, {'entry_time': datetime.date(2025, 5, 8), 'entry_price': 1069.0999755859375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(1237.0999755859375), 'max_gain_pct': 24.82930308708531, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(15.714152449393229), 'holding_days': 22}]",17309.294592,Technology,Software - Infrastructure,56.369865,11.409743,3.527,0.23010999
ALIVUS.BO,8,3,5,37.5,54.36,-7.33,161.35,-14.99,7.42,4.45,15.81,36.21,-7.54,4.8,133.5,0.29,3.49,27.37,19.4,104.05,80.65,-23.4,"[{'entry_time': datetime.date(2023, 3, 10), 'entry_price': 358.81390380859375, 'exit_time': datetime.date(2024, 10, 25), 'exit_price': 937.75, 'max_gain_pct': 264.7573393717467, 'max_loss_pct': -4.01329725571872, 'shares': 1, 'profit_pct': 161.34717469037508, 'holding_days': 595}, {'entry_time': datetime.date(2024, 11, 7), 'entry_price': 1117.0999755859375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(1045.0), 'max_gain_pct': 10.670492869688326, 'max_loss_pct': -20.72777664071803, 'shares': 1, 'profit_pct': np.float64(-6.454209753976574), 'holding_days': 204}]",12801.8538496,Healthcare,Drug Manufacturers - Specialty & Generic,26.429113,4.543456,2.009,0.1886
ARIHANTCAP.NS,5,3,2,60.0,20.41,-1.82,37.83,-2.32,11.24,16.86,11.52,45.41,-5.16,8.81,131.2,0.78,22.91,2.32,15.59,133.61,65.47,-68.14,"[{'entry_time': datetime.date(2025, 4, 7), 'entry_price': 65.63999938964844, 'exit_time': datetime.date(2025, 4, 8), 'exit_price': 70.11000061035156, 'max_gain_pct': 6.809873952265839, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 6.809873952265839, 'holding_days': 1}, {'entry_time': datetime.date(2025, 4, 11), 'entry_price': 70.80000305175781, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(69.87000274658203), 'max_gain_pct': 4.533896816538285, 'max_loss_pct': -10.847462978580152, 'shares': 1, 'profit_pct': np.float64(-1.31355969645356), 'holding_days': 49}]",723.8976512,Financial Services,Capital Markets,12.947859,1.8821903,25.432,0.16607
OSWALGREEN.NS,2,2,0,100.0,38.36,0.0,58.06,0.0,inf,inf,38.36,122.47,-0.83,148.01,368.0,1.95,0.0,0.0,14.89,253.82,87.54,-166.28,"[{'entry_time': datetime.date(2023, 4, 17), 'entry_price': 21.149999618530273, 'exit_time': datetime.date(2025, 3, 4), 'exit_price': 33.43000030517578, 'max_gain_pct': 213.52245274036403, 'max_loss_pct': -1.6548481691842618, 'shares': 1, 'profit_pct': 58.06147001481059, 'holding_days': 687}, {'entry_time': datetime.date(2025, 4, 11), 'entry_price': 34.310001373291016, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(40.709999084472656), 'max_gain_pct': 31.419406434908158, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(18.65344638593861), 'holding_days': 49}]",1042.64448,Financial Services,Asset Management,123.0303,0.4975124,0.232,0.00342
AUBANK.NS,6,3,3,50.0,8.49,-10.52,14.86,-17.12,0.81,0.81,-1.01,16.03,-11.38,1.41,193.5,-0.1,-0.22,20.89,-2.09,56.0,-9.14,-65.14,"[{'entry_time': datetime.date(2024, 4, 19), 'entry_price': 613.7294921875, 'exit_time': datetime.date(2024, 11, 14), 'exit_price': 573.9000244140625, 'max_gain_pct': 22.611021562265794, 'max_loss_pct': -8.624240006110185, 'shares': 1, 'profit_pct': -6.48974316542527, 'holding_days': 209}, {'entry_time': datetime.date(2025, 1, 16), 'entry_price': 603.4000244140625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(693.0499877929688), 'max_gain_pct': 17.078220686688976, 'max_loss_pct': -18.495199222019266, 'shares': 1, 'profit_pct': np.float64(14.857467641961355), 'holding_days': 134}]",51683.5672064,Financial Services,Banks - Regional,24.601206,3.0099971,0.0,0.14169
SHAILY.NS,1,1,0,100.0,884.24,0.0,884.24,0.0,inf,inf,884.24,884.24,-0.62,1428.16,767.0,0.0,0.0,0.0,135.11,428.29,884.24,455.95,"[{'entry_time': datetime.date(2023, 4, 24), 'entry_price': 204.91033935546875, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(2016.800048828125), 'max_gain_pct': 884.2353759072527, 'max_loss_pct': -0.6191449492456775, 'shares': 1, 'profit_pct': np.float64(884.2353759072527), 'holding_days': 767}]",9200.8579072,Basic Materials,Specialty Chemicals,99.2117,16.790709,34.366,0.18496999
SAPPHIRE.NS,1,1,0,100.0,49.38,0.0,49.38,0.0,inf,inf,49.38,79.2,0.0,inf,1066.0,0.0,0.0,0.0,14.08,56.95,49.38,-7.57,"[{'entry_time': datetime.date(2022, 6, 29), 'entry_price': 212.9499969482422, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(318.1000061035156), 'max_gain_pct': 79.1970000338925, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(49.377793220081756), 'holding_days': 1066}]",10219.9525376,Consumer Cyclical,Restaurants,529.5833,7.524272,92.55,0.012209999
PIIND.NS,5,4,1,80.0,14.42,-3.05,28.34,-3.05,4.73,18.93,10.93,20.93,-5.06,4.14,210.2,1.08,inf,3.04,11.62,62.94,64.56,1.62,"[{'entry_time': datetime.date(2024, 2, 14), 'entry_price': 3399.14599609375, 'exit_time': datetime.date(2024, 12, 24), 'exit_price': 3782.10400390625, 'max_gain_pct': 38.93349245724777, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 11.26630066059504, 'holding_days': 314}, {'entry_time': datetime.date(2025, 3, 25), 'entry_price': 3441.60009765625, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(3823.699951171875), 'max_gain_pct': 12.607504940485049, 'max_loss_pct': -5.798176521555185, 'shares': 1, 'profit_pct': np.float64(11.102389663919327), 'holding_days': 66}]",58102.25152,Basic Materials,Agricultural Inputs,35.021946,5.7193627,1.813,0.17579001
ITIETF.NS,1,0,1,0.0,0.0,-0.05,0.0,-0.05,0.0,0.0,-0.05,2.38,-0.82,2.91,17.0,0.0,-inf,0.05,-0.05,9.55,-0.05,-9.6,"[{'entry_time': datetime.date(2025, 5, 13), 'entry_price': 40.40999984741211, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(40.38999938964844), 'max_gain_pct': 2.3756473350596545, 'max_loss_pct': -0.8166246414340316, 'shares': 1, 'profit_pct': np.float64(-0.04949383281166412), 'holding_days': 17}]",0.0,Unknown,Unknown,0,0.0,0.0,0.0
GANDHITUBE.NS,3,3,0,100.0,22.91,0.0,38.04,0.0,inf,inf,22.91,53.84,-10.64,5.06,399.67,1.58,0.0,0.0,14.08,251.16,81.68,-169.48,"[{'entry_time': datetime.date(2023, 2, 13), 'entry_price': 491.6087951660156, 'exit_time': datetime.date(2025, 2, 25), 'exit_price': 625.7999877929688, 'max_gain_pct': 83.36734840201807, 'max_loss_pct': -7.234131996841277, 'shares': 1, 'profit_pct': 27.296336832549333, 'holding_days': 743}, {'entry_time': datetime.date(2025, 3, 26), 'entry_price': 671.7999877929688, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(694.5999755859375), 'max_gain_pct': 7.54689090924123, 'max_loss_pct': -6.601663648675893, 'shares': 1, 'profit_pct': np.float64(3.3938654669929993), 'holding_days': 65}]",846.8729344,Industrials,Metal Fabrication,14.437539,3.187694,0.094,0.24021
SREEL.NS,2,1,1,50.0,37.8,-7.51,37.8,-7.51,5.03,5.03,15.14,66.07,-9.45,6.99,377.0,0.67,inf,7.51,5.5,76.87,27.45,-49.42,"[{'entry_time': datetime.date(2023, 4, 17), 'entry_price': 176.1999969482422, 'exit_time': datetime.date(2024, 11, 19), 'exit_price': 242.8000030517578, 'max_gain_pct': 130.6186226682392, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': 37.79796098582171, 'holding_days': 582}, {'entry_time': datetime.date(2024, 12, 9), 'entry_price': 268.489990234375, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(248.32000732421875), 'max_gain_pct': 1.5307892355885735, 'max_loss_pct': -18.8982800401915, 'shares': 1, 'profit_pct': np.float64(-7.512377981968384), 'holding_days': 172}]",573.4798848,Consumer Cyclical,Footwear & Accessories,26.043112,1.3040822,0.611,0.0
ASTRAL.NS,6,2,4,33.33,32.2,-14.61,55.11,-17.37,2.2,1.1,0.99,19.63,-11.12,1.76,160.67,0.04,0.55,29.01,-2.29,81.53,-9.97,-91.5,"[{'entry_time': datetime.date(2024, 12, 2), 'entry_price': 1816.300048828125, 'exit_time': datetime.date(2025, 1, 9), 'exit_price': 1550.8499755859375, 'max_gain_pct': 2.001319969648763, 'max_loss_pct': -14.614880036668811, 'shares': 1, 'profit_pct': -14.614880036668811, 'holding_days': 38}, {'entry_time': datetime.date(2025, 4, 28), 'entry_price': 1370.800048828125, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(1498.0999755859375), 'max_gain_pct': 11.423983805647826, 'max_loss_pct': -7.105341475390829, 'shares': 1, 'profit_pct': np.float64(9.286542327353954), 'holding_days': 32}]",40297.9356672,Industrials,Building Products & Equipment,77.00719,11.1487665,6.315,0.14908
JUSTDIAL.NS,4,2,2,50.0,26.66,-18.18,40.55,-26.63,1.47,1.47,4.24,37.66,-10.79,3.49,272.75,0.17,0.5,26.63,1.08,38.94,4.97,-33.97,"[{'entry_time': datetime.date(2024, 3, 22), 'entry_price': 797.4500122070312, 'exit_time': datetime.date(2025, 1, 13), 'exit_price': 899.2999877929688, 'max_gain_pct': 69.8852566633712, 'max_loss_pct': -2.1944949190691982, 'shares': 1, 'profit_pct': 12.771957367466383, 'holding_days': 297}, {'entry_time': datetime.date(2025, 4, 22), 'entry_price': 984.25, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(888.4500122070312), 'max_gain_pct': 0.11684271415417832, 'max_loss_pct': -10.449578418688088, 'shares': 1, 'profit_pct': np.float64(-9.733298226362077), 'holding_days': 38}]",7581.7394176,Communication Services,Internet Content & Information,12.941176,1.640803,2.167,0.13539
RBA.NS,8,3,5,37.5,7.89,-8.84,20.53,-13.32,0.89,0.54,-2.57,12.14,-6.66,1.82,113.5,-0.25,-0.55,37.01,-6.13,-48.4,-22.22,26.18,"[{'entry_time': datetime.date(2025, 2, 12), 'entry_price': 73.70999908447266, 'exit_time': datetime.date(2025, 3, 5), 'exit_price': 65.37000274658203, 'max_gain_pct': 0.06783754223156117, 'max_loss_pct': -14.285712807063467, 'shares': 1, 'profit_pct': -11.314606486879583, 'holding_days': 21}, {'entry_time': datetime.date(2025, 4, 8), 'entry_price': 67.44999694824219, 'exit_time': datetime.date(2025, 5, 30), 'exit_price': np.float64(81.30000305175781), 'max_gain_pct': 27.694590289618393, 'max_loss_pct': 0, 'shares': 1, 'profit_pct': np.float64(20.533738665908967), 'holding_days': 52}]",4720.6150144,Consumer Cyclical,Restaurants,0,4.440059,204.866,-0.30571
